EventName,ElapsedTime,Timestamp,SessionID,Version,ButtonClickMessage,CurrentDurationEngaged,DragStartPosition,DragStopPosition,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TotalDurationEngaged,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,
SESSION_START,2,9/7/2025 11:39:25 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,
PATIENT_RECORD,3,9/7/2025 11:39:25 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,collapsedLeft,100,128,normal,Patient 1,unresponsive,supine,"(-8.6, 0.0, -30.0)",faint,"(0.0, 1.0, 0.0, 0.0)",normal,IMMEDIATE,still,
INJURY_RECORD,4,9/7/2025 11:39:25 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,chest,L Chest Collapse,"(0.0, 0.0, 0.0)",decompressionNeedle,1,0,high,False,False,,,,,Patient 1,
PATIENT_RECORD,4,9/7/2025 11:39:25 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,normal,100,Infinity,normal,Patient 2,agony,sittingGround,"(-11.5, 0.0, -27.3)",fast,"(0.0, 0.5, 0.0, 0.8)",normal,DELAYED,waver,
INJURY_RECORD,4,9/7/2025 11:39:25 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,leftArm,L Forearm Burn,"(-11.6, 1.3, -26.8)",burnDressing,1,0,medium,False,False,,,,,Patient 2,
INJURY_RECORD,4,9/7/2025 11:39:25 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,rightArm,R Forearm Puncture,"(-11.2, 1.3, -27.7)",tourniquet,1,0,medium,False,False,,,,,Patient 2,
PATIENT_RECORD,4,9/7/2025 11:39:25 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,normal,100,Infinity,normal,Patient 4,calm,fetal,"(-7.9, 0.0, -27.0)",normal,"(0.0, 0.7, 0.0, 0.7)",normal,MINIMAL,walker,
INJURY_RECORD,4,9/7/2025 11:39:25 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,leftArm,L Forearm Laceration,"(-8.0, 1.3, -26.5)",gauzeWrap,1,0,low,False,False,,,,,Patient 4,
PATIENT_RECORD,4,9/7/2025 11:39:25 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,normal,100,128,normal,Lifting NPC,calm,standing,"(-13.0, 0.0, -22.0)",normal,"(0.0, 0.0, 0.0, 1.0)",normal,DELAYED,waver,
PATIENT_RECORD,4,9/7/2025 11:39:25 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,fast,100,Infinity,normal,Patient 3,agony,supine,"(-13.0, 0.0, -22.0)",fast,"(0.0, 0.0, 0.0, 1.0)",normal,IMMEDIATE,still,
INJURY_RECORD,4,9/7/2025 11:39:25 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,head,Forehead Scrape,"(-13.1, 1.7, -22.0)",gauzeWrap,1,0,low,False,False,,,,,Patient 3,
INJURY_RECORD,4,9/7/2025 11:39:25 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,chest,R Shoulder Puncture,"(-12.9, 1.5, -22.0)",woundpack,1,0,medium,False,False,,,,,Patient 3,
INJURY_RECORD,4,9/7/2025 11:39:25 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,leftLeg,L Thigh Amputation,"(-13.1, 0.7, -22.0)",tourniquet,1,0,high,False,False,,,,,Patient 3,
PLAYER_POSITIONS,360,9/7/2025 11:39:25 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,360,9/7/2025 11:39:25 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,860,9/7/2025 11:39:26 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,860,9/7/2025 11:39:26 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,1370,9/7/2025 11:39:26 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,1370,9/7/2025 11:39:26 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,1871,9/7/2025 11:39:27 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,1871,9/7/2025 11:39:27 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,2372,9/7/2025 11:39:27 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,2372,9/7/2025 11:39:27 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,2872,9/7/2025 11:39:28 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,2872,9/7/2025 11:39:28 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,3384,9/7/2025 11:39:28 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,3384,9/7/2025 11:39:28 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,3895,9/7/2025 11:39:29 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,3895,9/7/2025 11:39:29 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,4396,9/7/2025 11:39:29 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,4396,9/7/2025 11:39:29 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,4905,9/7/2025 11:39:30 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,4905,9/7/2025 11:39:30 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,5416,9/7/2025 11:39:30 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,5416,9/7/2025 11:39:30 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,5916,9/7/2025 11:39:31 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,5916,9/7/2025 11:39:31 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,6417,9/7/2025 11:39:31 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,6417,9/7/2025 11:39:31 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,6918,9/7/2025 11:39:32 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,6918,9/7/2025 11:39:32 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,7428,9/7/2025 11:39:32 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,7428,9/7/2025 11:39:32 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,7929,9/7/2025 11:39:33 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,7929,9/7/2025 11:39:33 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,8428,9/7/2025 11:39:33 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,8428,9/7/2025 11:39:33 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,8940,9/7/2025 11:39:34 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,8940,9/7/2025 11:39:34 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,9440,9/7/2025 11:39:34 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,9440,9/7/2025 11:39:34 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,9951,9/7/2025 11:39:35 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,9951,9/7/2025 11:39:35 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,10461,9/7/2025 11:39:35 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,10461,9/7/2025 11:39:35 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,10961,9/7/2025 11:39:36 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,10961,9/7/2025 11:39:36 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,11462,9/7/2025 11:39:36 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,11462,9/7/2025 11:39:36 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.5)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,11972,9/7/2025 11:39:37 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,11972,9/7/2025 11:39:37 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,12472,9/7/2025 11:39:37 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,12472,9/7/2025 11:39:37 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,12983,9/7/2025 11:39:38 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,12983,9/7/2025 11:39:38 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,13495,9/7/2025 11:39:38 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,13495,9/7/2025 11:39:38 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,13994,9/7/2025 11:39:39 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,13994,9/7/2025 11:39:39 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,14504,9/7/2025 11:39:39 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,14504,9/7/2025 11:39:39 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,15007,9/7/2025 11:39:40 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,15007,9/7/2025 11:39:40 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,15517,9/7/2025 11:39:40 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,15517,9/7/2025 11:39:40 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.5)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,16022,9/7/2025 11:39:41 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.6)","(1.1, 1.2, -28.5)",
PLAYER_POSITIONS,16022,9/7/2025 11:39:41 AM,eacb2c87-4a3a-4ca1-bbe7-9f8f31167e8c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.2, -28.6)","(1.2, 1.6, -28.6)","(1.1, 1.2, -28.5)",
